id,path,width,height,aspect_ratio,file_size_bytes,brightness,contrast,edge_strength,near_white_fraction
38193,data/raw/teacher/train/images_train/38193.jpg,60.0,80.0,0.75,19185,0.9696296453475952,0.1063014343380928,0.00928567722439766,0.9166666666666666
38228,data/raw/teacher/train/images_train/38228.jpg,60.0,80.0,0.75,19471,0.9208091497421265,0.2229371964931488,0.022115442901849747,0.87875
38231,data/raw/teacher/train/images_train/38231.jpg,60.0,80.0,0.75,12724,0.9454811811447144,0.16327057778835297,0.016519106924533844,0.8885416666666667
38298,data/raw/teacher/train/images_train/38298.jpg,60.0,80.0,0.75,19121,0.7762524485588074,0.3557841181755066,0.01714922860264778,0.7075
38317,data/raw/teacher/train/images_train/38317.jpg,60.0,80.0,0.75,17791,0.8331362009048462,0.2963762581348419,0.01713470369577408,0.7522916666666667
38329,data/raw/teacher/train/images_train/38329.jpg,60.0,80.0,0.75,11961,0.9714030027389526,0.07514461129903793,0.008264116942882538,0.8370833333333333
38357,data/raw/teacher/train/images_train/38357.jpg,60.0,80.0,0.75,2381,0.7655248045921326,0.3219670355319977,0.03233391419053078,0.6225
38435,data/raw/teacher/train/images_train/38435.jpg,60.0,80.0,0.75,19114,0.7740596532821655,0.3706512451171875,0.022585859522223473,0.7170833333333333
38440,data/raw/teacher/train/images_train/38440.jpg,60.0,80.0,0.75,18019,0.8179316520690918,0.34253889322280884,0.014100737869739532,0.773125
38467,data/raw/teacher/train/images_train/38467.jpg,60.0,80.0,0.75,19288,0.840386152267456,0.29128918051719666,0.01728612184524536,0.7579166666666667
38581,data/raw/teacher/train/images_train/38581.jpg,60.0,80.0,0.75,20075,0.7742862105369568,0.29139578342437744,0.025459235534071922,0.619375
38590,data/raw/teacher/train/images_train/38590.jpg,60.0,80.0,0.75,21301,0.8208003640174866,0.2529912292957306,0.025394601747393608,0.6583333333333333
38599,data/raw/teacher/train/images_train/38599.jpg,60.0,80.0,0.75,2089,0.7816783785820007,0.27713367342948914,0.025561805814504623,0.6085416666666666
38615,data/raw/teacher/train/images_train/38615.jpg,60.0,80.0,0.75,2593,0.715356171131134,0.396651029586792,0.04338693618774414,0.6320833333333333
38655,data/raw/teacher/train/images_train/38655.jpg,60.0,80.0,0.75,23842,0.9432390332221985,0.12003090977668762,0.024256166070699692,0.75375
38663,data/raw/teacher/train/images_train/38663.jpg,60.0,80.0,0.75,23200,0.8540195822715759,0.2848881781101227,0.029439261183142662,0.7604166666666666
38688,data/raw/teacher/train/images_train/38688.jpg,60.0,80.0,0.75,19278,0.8921601176261902,0.23252010345458984,0.017172444611787796,0.7964583333333334
38814,data/raw/teacher/train/images_train/38814.jpg,60.0,80.0,0.75,2163,0.8348054885864258,0.2301604002714157,0.046289753168821335,0.5829166666666666
38844,data/raw/teacher/train/images_train/38844.jpg,60.0,80.0,0.75,1930,0.8439874053001404,0.2398453950881958,0.05467566102743149,0.6402083333333334
38950,data/raw/teacher/train/images_train/38950.jpg,60.0,80.0,0.75,1420,0.9656835794448853,0.06474951654672623,0.005019288510084152,0.7785416666666667
38958,data/raw/teacher/train/images_train/38958.jpg,60.0,80.0,0.75,1971,0.8283886313438416,0.30640116333961487,0.024350864812731743,0.7477083333333333
38992,data/raw/teacher/train/images_train/38992.jpg,60.0,80.0,0.75,22229,0.8928467035293579,0.19993814826011658,0.017940230667591095,0.7491666666666666
39030,data/raw/teacher/train/images_train/39030.jpg,60.0,80.0,0.75,1914,0.9223935008049011,0.12247444689273834,0.019998721778392792,0.5116666666666667
39059,data/raw/teacher/train/images_train/39059.jpg,60.0,80.0,0.75,18974,0.95941561460495,0.15333911776542664,0.013156215660274029,0.9152083333333333
39117,data/raw/teacher/train/images_train/39117.jpg,60.0,80.0,0.75,21418,0.8709575533866882,0.2221406251192093,0.027984637767076492,0.594375
39127,data/raw/teacher/train/images_train/39127.jpg,60.0,80.0,0.75,20563,0.9007706642150879,0.16447299718856812,0.02180497907102108,0.628125
39152,data/raw/teacher/train/images_train/39152.jpg,60.0,80.0,0.75,1584,0.8190261721611023,0.2504672408103943,0.04337279498577118,0.61125
39219,data/raw/teacher/train/images_train/39219.jpg,60.0,80.0,0.75,30316,0.7839145064353943,0.2698276937007904,0.04951290041208267,0.55375
39234,data/raw/teacher/train/images_train/39234.jpg,60.0,80.0,0.75,1954,0.8736059665679932,0.21041248738765717,0.03640284016728401,0.6439583333333333
39260,data/raw/teacher/train/images_train/39260.jpg,60.0,80.0,0.75,21783,0.8548693060874939,0.25288060307502747,0.021335579454898834,0.734375
39374,data/raw/teacher/train/images_train/39374.jpg,60.0,80.0,0.75,17224,0.852471649646759,0.21637992560863495,0.03679194301366806,0.646875
39456,data/raw/teacher/train/images_train/39456.jpg,60.0,80.0,0.75,2470,0.8587498068809509,0.22777505218982697,0.04059526324272156,0.623125
39478,data/raw/teacher/train/images_train/39478.jpg,60.0,80.0,0.75,1441,0.8526045680046082,0.20878298580646515,0.038394905626773834,0.6083333333333333
39496,data/raw/teacher/train/images_train/39496.jpg,60.0,80.0,0.75,2621,0.6177393794059753,0.41208645701408386,0.03660321235656738,0.50125
39573,data/raw/teacher/train/images_train/39573.jpg,60.0,80.0,0.75,17987,0.9715276956558228,0.08587474375963211,0.0077851214446127415,0.8977083333333333
39579,data/raw/teacher/train/images_train/39579.jpg,60.0,80.0,0.75,21248,0.9194920063018799,0.20369765162467957,0.028813714161515236,0.8522916666666667
39584,data/raw/teacher/train/images_train/39584.jpg,60.0,80.0,0.75,19088,0.921781599521637,0.2153814136981964,0.022148992866277695,0.8641666666666666
39635,data/raw/teacher/train/images_train/39635.jpg,60.0,80.0,0.75,21307,0.8525387048721313,0.29220014810562134,0.026504650712013245,0.766875
39668,data/raw/teacher/train/images_train/39668.jpg,60.0,80.0,0.75,22033,0.9464706182479858,0.15586499869823456,0.02285909466445446,0.7777083333333333
39671,data/raw/teacher/train/images_train/39671.jpg,60.0,80.0,0.75,20845,0.9555264115333557,0.12554414570331573,0.01970052719116211,0.7914583333333334
39678,data/raw/teacher/train/images_train/39678.jpg,60.0,80.0,0.75,15188,0.8406912088394165,0.3069920241832733,0.022729478776454926,0.7702083333333334
39720,data/raw/teacher/train/images_train/39720.jpg,60.0,80.0,0.75,3311,0.8712218999862671,0.26093989610671997,0.025586046278476715,0.7779166666666667
39746,data/raw/teacher/train/images_train/39746.jpg,60.0,80.0,0.75,20004,0.8133633136749268,0.3249402344226837,0.02039261907339096,0.7408333333333333
39810,data/raw/teacher/train/images_train/39810.jpg,60.0,80.0,0.75,3964,0.7402933239936829,0.3571222424507141,0.039613671600818634,0.5870833333333333
39830,data/raw/teacher/train/images_train/39830.jpg,60.0,80.0,0.75,19294,0.8361980319023132,0.2919963598251343,0.020043205469846725,0.7402083333333334
39972,data/raw/teacher/train/images_train/39972.jpg,60.0,80.0,0.75,13398,0.8644703030586243,0.27919670939445496,0.01938687078654766,0.7979166666666667
40060,data/raw/teacher/train/images_train/40060.jpg,60.0,80.0,0.75,3587,0.8772806525230408,0.2059057652950287,0.035458508878946304,0.5583333333333333
40176,data/raw/teacher/train/images_train/40176.jpg,60.0,80.0,0.75,19043,0.9396519064903259,0.1766897439956665,0.021663660183548927,0.8777083333333333
40318,data/raw/teacher/train/images_train/40318.jpg,60.0,80.0,0.75,22518,0.9105692505836487,0.2090795487165451,0.04391196370124817,0.7560416666666666
40323,data/raw/teacher/train/images_train/40323.jpg,60.0,80.0,0.75,15644,0.9344480633735657,0.1709926873445511,0.03560924157500267,0.7708333333333334
40407,data/raw/teacher/train/images_train/40407.jpg,60.0,80.0,0.75,3125,0.7020841240882874,0.3874695599079132,0.04933629184961319,0.5772916666666666
40423,data/raw/teacher/train/images_train/40423.jpg,60.0,80.0,0.75,2084,0.8691778779029846,0.2102905958890915,0.03600335866212845,0.596875
40504,data/raw/teacher/train/images_train/40504.jpg,60.0,80.0,0.75,32364,0.8231380581855774,0.2759016752243042,0.029813360422849655,0.6429166666666667
40589,data/raw/teacher/train/images_train/40589.jpg,60.0,80.0,0.75,2971,0.8176606893539429,0.2617317736148834,0.050919268280267715,0.6154166666666666
40595,data/raw/teacher/train/images_train/40595.jpg,60.0,80.0,0.75,26197,0.7586895823478699,0.314126580953598,0.04847170412540436,0.578125
40609,data/raw/teacher/train/images_train/40609.jpg,60.0,80.0,0.75,2913,0.793013334274292,0.29163575172424316,0.03695138543844223,0.604375
40634,data/raw/teacher/train/images_train/40634.jpg,60.0,80.0,0.75,4113,0.7717764377593994,0.3272676169872284,0.03917808085680008,0.6322916666666667
40640,data/raw/teacher/train/images_train/40640.jpg,60.0,80.0,0.75,22252,0.7433125972747803,0.341429203748703,0.03435065224766731,0.6008333333333333
40651,data/raw/teacher/train/images_train/40651.jpg,60.0,80.0,0.75,3541,0.7600157856941223,0.32778432965278625,0.04708715155720711,0.6008333333333333
40740,data/raw/teacher/train/images_train/40740.jpg,60.0,80.0,0.75,14467,0.9221716523170471,0.19963368773460388,0.02182851918041706,0.85125
40764,data/raw/teacher/train/images_train/40764.jpg,60.0,80.0,0.75,23202,0.7977831959724426,0.3082886040210724,0.04367951676249504,0.6389583333333333
40772,data/raw/teacher/train/images_train/40772.jpg,60.0,80.0,0.75,20276,0.9082973003387451,0.2178536206483841,0.014730565249919891,0.8395833333333333
40932,data/raw/teacher/train/images_train/40932.jpg,60.0,80.0,0.75,19423,0.9362788796424866,0.13572663068771362,0.01309753768146038,0.80625
40971,data/raw/teacher/train/images_train/40971.jpg,60.0,80.0,0.75,13300,0.8843904733657837,0.23220156133174896,0.015288637019693851,0.7897916666666667
41140,data/raw/teacher/train/images_train/41140.jpg,60.0,80.0,0.75,4702,0.903977632522583,0.1863342672586441,0.031981512904167175,0.6429166666666667
41209,data/raw/teacher/train/images_train/41209.jpg,60.0,80.0,0.75,3702,0.8806366920471191,0.27459681034088135,0.025515655055642128,0.799375
41240,data/raw/teacher/train/images_train/41240.jpg,60.0,80.0,0.75,13347,0.8929240107536316,0.27380362153053284,0.02618791162967682,0.8497916666666666
41302,data/raw/teacher/train/images_train/41302.jpg,60.0,80.0,0.75,3040,0.9172684550285339,0.14664432406425476,0.016260867938399315,0.74625
41324,data/raw/teacher/train/images_train/41324.jpg,60.0,80.0,0.75,22628,0.8381909132003784,0.2848610579967499,0.03590799868106842,0.6497916666666667
41444,data/raw/teacher/train/images_train/41444.jpg,60.0,80.0,0.75,13227,0.9539800882339478,0.114418163895607,0.018127083778381348,0.7672916666666667
41454,data/raw/teacher/train/images_train/41454.jpg,60.0,80.0,0.75,20045,0.9494209885597229,0.15324144065380096,0.0262717604637146,0.8614583333333333
41474,data/raw/teacher/train/images_train/41474.jpg,60.0,80.0,0.75,20860,0.8959025144577026,0.2554982900619507,0.02750520221889019,0.84125
41519,data/raw/teacher/train/images_train/41519.jpg,60.0,80.0,0.75,18776,0.9511582255363464,0.16813381016254425,0.014556373469531536,0.911875
41601,data/raw/teacher/train/images_train/41601.jpg,60.0,80.0,0.75,2872,0.6757298707962036,0.38242173194885254,0.03773261606693268,0.5477083333333334
41608,data/raw/teacher/train/images_train/41608.jpg,60.0,80.0,0.75,3048,0.7672887444496155,0.2769465744495392,0.03848043084144592,0.5389583333333333
41710,data/raw/teacher/train/images_train/41710.jpg,60.0,80.0,0.75,18056,0.9396650195121765,0.1720246523618698,0.014439629390835762,0.8822916666666667
41713,data/raw/teacher/train/images_train/41713.jpg,60.0,80.0,0.75,15603,0.8610068559646606,0.2539939284324646,0.029469061642885208,0.7541666666666667
41724,data/raw/teacher/train/images_train/41724.jpg,60.0,80.0,0.75,3703,0.8993226885795593,0.22614115476608276,0.020514976233243942,0.8139583333333333
41739,data/raw/teacher/train/images_train/41739.jpg,60.0,80.0,0.75,19380,0.9455217719078064,0.1255403608083725,0.016953274607658386,0.8022916666666666
41741,data/raw/teacher/train/images_train/41741.jpg,60.0,80.0,0.75,18830,0.9360259175300598,0.16789653897285461,0.01461556926369667,0.8597916666666666
41742,data/raw/teacher/train/images_train/41742.jpg,60.0,80.0,0.75,13376,0.9320890307426453,0.18028654158115387,0.016485655680298805,0.8647916666666666
41788,data/raw/teacher/train/images_train/41788.jpg,60.0,80.0,0.75,23093,0.7071468234062195,0.37923482060432434,0.042211323976516724,0.5733333333333334
42237,data/raw/teacher/train/images_train/42237.jpg,60.0,80.0,0.75,3000,0.8024806976318359,0.26356640458106995,0.03737941384315491,0.585625
42272,data/raw/teacher/train/images_train/42272.jpg,60.0,80.0,0.75,33730,0.9177549481391907,0.2072886973619461,0.019783152267336845,0.8208333333333333
42273,data/raw/teacher/train/images_train/42273.jpg,60.0,80.0,0.75,19366,0.9516184329986572,0.14134390652179718,0.02043398842215538,0.8233333333333334
42397,data/raw/teacher/train/images_train/42397.jpg,60.0,80.0,0.75,3155,0.7612454295158386,0.3247455358505249,0.06698160618543625,0.56
42539,data/raw/teacher/train/images_train/42539.jpg,60.0,80.0,0.75,24211,0.7797374725341797,0.2978070080280304,0.04692388325929642,0.5989583333333334
42559,data/raw/teacher/train/images_train/42559.jpg,60.0,80.0,0.75,2082,0.8071503639221191,0.2666929364204407,0.04234093055129051,0.616875
42608,data/raw/teacher/train/images_train/42608.jpg,60.0,80.0,0.75,20366,0.9916691184043884,0.03312470763921738,0.00782812386751175,0.9435416666666666
42625,data/raw/teacher/train/images_train/42625.jpg,60.0,80.0,0.75,18123,0.976594865322113,0.0825776755809784,0.01234491914510727,0.9114583333333334
42649,data/raw/teacher/train/images_train/42649.jpg,60.0,80.0,0.75,3487,0.7510945200920105,0.37010034918785095,0.0342845544219017,0.64
42671,data/raw/teacher/train/images_train/42671.jpg,60.0,80.0,0.75,2129,0.7859346270561218,0.30877935886383057,0.04400987923145294,0.6339583333333333
42805,data/raw/teacher/train/images_train/42805.jpg,60.0,80.0,0.75,4467,0.7843450903892517,0.23311318457126617,0.039746060967445374,0.36916666666666664
42881,data/raw/teacher/train/images_train/42881.jpg,60.0,80.0,0.75,13563,0.852544367313385,0.2609587609767914,0.0206984281539917,0.74375
42883,data/raw/teacher/train/images_train/42883.jpg,60.0,80.0,0.75,2977,0.8275949954986572,0.3297101855278015,0.02077389694750309,0.7710416666666666
43036,data/raw/teacher/train/images_train/43036.jpg,60.0,80.0,0.75,27862,0.8095229268074036,0.2538892328739166,0.06115785986185074,0.5475
43046,data/raw/teacher/train/images_train/43046.jpg,60.0,80.0,0.75,4417,0.7415741086006165,0.34419792890548706,0.03590210899710655,0.6183333333333333
43050,data/raw/teacher/train/images_train/43050.jpg,60.0,80.0,0.75,2961,0.7305348515510559,0.35222411155700684,0.03426777571439743,0.6179166666666667
43091,data/raw/teacher/train/images_train/43091.jpg,60.0,80.0,0.75,19528,0.9455904364585876,0.12689252197742462,0.011478297412395477,0.8097916666666667
43195,data/raw/teacher/train/images_train/43195.jpg,60.0,80.0,0.75,13383,0.9038382768630981,0.19945544004440308,0.0158383846282959,0.7547916666666666
43215,data/raw/teacher/train/images_train/43215.jpg,60.0,80.0,0.75,22777,0.9319741725921631,0.1112087294459343,0.029483504593372345,0.62
43266,data/raw/teacher/train/images_train/43266.jpg,60.0,80.0,0.75,3601,0.8427385687828064,0.2244870364665985,0.03994884341955185,0.5735416666666666
43300,data/raw/teacher/train/images_train/43300.jpg,60.0,80.0,0.75,21180,0.9310861229896545,0.18559269607067108,0.02707938477396965,0.85125
43304,data/raw/teacher/train/images_train/43304.jpg,60.0,80.0,0.75,3705,0.873854398727417,0.19662293791770935,0.0301379282027483,0.6008333333333333
43311,data/raw/teacher/train/images_train/43311.jpg,60.0,80.0,0.75,3290,0.8466715812683105,0.22012998163700104,0.046332329511642456,0.600625
43367,data/raw/teacher/train/images_train/43367.jpg,60.0,80.0,0.75,19798,0.9054553508758545,0.23219428956508636,0.02087618224322796,0.831875
43371,data/raw/teacher/train/images_train/43371.jpg,60.0,80.0,0.75,3974,0.9369403123855591,0.1722908616065979,0.03218548744916916,0.8064583333333334
43383,data/raw/teacher/train/images_train/43383.jpg,60.0,80.0,0.75,14379,0.9443191289901733,0.13724322617053986,0.012837020680308342,0.848125
43398,data/raw/teacher/train/images_train/43398.jpg,60.0,80.0,0.75,13061,0.9305920600891113,0.1425449103116989,0.014134416356682777,0.78125
43494,data/raw/teacher/train/images_train/43494.jpg,60.0,80.0,0.75,22828,0.8382652997970581,0.24716788530349731,0.03532329574227333,0.5597916666666667
43653,data/raw/teacher/train/images_train/43653.jpg,60.0,80.0,0.75,5456,0.8547927737236023,0.19488801062107086,0.02957119047641754,0.569375
43695,data/raw/teacher/train/images_train/43695.jpg,60.0,80.0,0.75,2326,0.9146162867546082,0.1687217354774475,0.01751876063644886,0.7827083333333333
43875,data/raw/teacher/train/images_train/43875.jpg,60.0,80.0,0.75,15580,0.861056923866272,0.28217703104019165,0.025509094819426537,0.7783333333333333
43878,data/raw/teacher/train/images_train/43878.jpg,60.0,80.0,0.75,14287,0.8587537407875061,0.25368940830230713,0.019310176372528076,0.7504166666666666
44020,data/raw/teacher/train/images_train/44020.jpg,60.0,80.0,0.75,20076,0.8960476517677307,0.24898110330104828,0.017371123656630516,0.8097916666666667
44068,data/raw/teacher/train/images_train/44068.jpg,60.0,80.0,0.75,3008,0.8970810770988464,0.21116554737091064,0.01117473840713501,0.750625
44135,data/raw/teacher/train/images_train/44135.jpg,60.0,80.0,0.75,17653,0.9770021438598633,0.06415610760450363,0.006544268224388361,0.8704166666666666
44154,data/raw/teacher/train/images_train/44154.jpg,60.0,80.0,0.75,24799,0.8221127390861511,0.21417874097824097,0.024915268644690514,0.5529166666666666
44222,data/raw/teacher/train/images_train/44222.jpg,60.0,80.0,0.75,21884,0.7590926289558411,0.3028220534324646,0.02534627914428711,0.6004166666666667
44235,data/raw/teacher/train/images_train/44235.jpg,60.0,80.0,0.75,15976,0.8458760380744934,0.2873079478740692,0.034403908997774124,0.7566666666666667
44269,data/raw/teacher/train/images_train/44269.jpg,60.0,80.0,0.75,17632,0.8034711480140686,0.34733283519744873,0.01803075708448887,0.7483333333333333
44282,data/raw/teacher/train/images_train/44282.jpg,60.0,80.0,0.75,23353,0.7256503105163574,0.3108266592025757,0.039910972118377686,0.53875
44462,data/raw/teacher/train/images_train/44462.jpg,60.0,80.0,0.75,20220,0.9038968086242676,0.23290807008743286,0.019260108470916748,0.84125
44464,data/raw/teacher/train/images_train/44464.jpg,60.0,80.0,0.75,41923,0.8555243015289307,0.27934423089027405,0.029576938599348068,0.7677083333333333
44512,data/raw/teacher/train/images_train/44512.jpg,60.0,80.0,0.75,2431,0.8735833764076233,0.28735050559043884,0.021566709503531456,0.826875
44517,data/raw/teacher/train/images_train/44517.jpg,60.0,80.0,0.75,18552,0.9149275422096252,0.21616114675998688,0.01781979575753212,0.8514583333333333
44544,data/raw/teacher/train/images_train/44544.jpg,60.0,80.0,0.75,38038,0.8571925759315491,0.30575910210609436,0.0234701968729496,0.8085416666666667
44567,data/raw/teacher/train/images_train/44567.jpg,60.0,80.0,0.75,19201,0.891850471496582,0.2480221688747406,0.01808566227555275,0.82875
44573,data/raw/teacher/train/images_train/44573.jpg,60.0,80.0,0.75,14266,0.8507979512214661,0.29070550203323364,0.02424633502960205,0.7739583333333333
44582,data/raw/teacher/train/images_train/44582.jpg,60.0,80.0,0.75,21853,0.7444191575050354,0.3450721502304077,0.04304325580596924,0.599375
44655,data/raw/teacher/train/images_train/44655.jpg,60.0,80.0,0.75,16226,0.7827407717704773,0.2897430658340454,0.02739744633436203,0.6141666666666666
44682,data/raw/teacher/train/images_train/44682.jpg,60.0,80.0,0.75,17244,0.7722467184066772,0.33234211802482605,0.037918321788311005,0.6441666666666667
44716,data/raw/teacher/train/images_train/44716.jpg,60.0,80.0,0.75,13569,0.9044243097305298,0.23393258452415466,0.021790603175759315,0.8435416666666666
44768,data/raw/teacher/train/images_train/44768.jpg,60.0,80.0,0.75,13780,0.8215749263763428,0.335940420627594,0.027859043329954147,0.74375
44784,data/raw/teacher/train/images_train/44784.jpg,60.0,80.0,0.75,16942,0.9184610843658447,0.20311057567596436,0.030189484357833862,0.77875
44809,data/raw/teacher/train/images_train/44809.jpg,60.0,80.0,0.75,4167,0.6959507465362549,0.3831644058227539,0.03323350101709366,0.5720833333333334
44978,data/raw/teacher/train/images_train/44978.jpg,60.0,80.0,0.75,23842,0.8826192021369934,0.22471584379673004,0.03442729637026787,0.7275
45143,data/raw/teacher/train/images_train/45143.jpg,60.0,80.0,0.75,24500,0.9378362894058228,0.13121792674064636,0.022561337798833847,0.714375
45245,data/raw/teacher/train/images_train/45245.jpg,60.0,80.0,0.75,1372,0.745307207107544,0.3456687927246094,0.03905634582042694,0.606875
45246,data/raw/teacher/train/images_train/45246.jpg,60.0,80.0,0.75,1266,0.73113614320755,0.3865259289741516,0.02984439581632614,0.66
45253,data/raw/teacher/train/images_train/45253.jpg,60.0,80.0,0.75,29107,0.7128586769104004,0.34750452637672424,0.06171704828739166,0.5264583333333334
45280,data/raw/teacher/train/images_train/45280.jpg,60.0,80.0,0.75,13060,0.8963045477867126,0.190119668841362,0.01190495677292347,0.7639583333333333
45309,data/raw/teacher/train/images_train/45309.jpg,60.0,80.0,0.75,13881,0.8949120044708252,0.2553224563598633,0.02268538996577263,0.8372916666666667
45317,data/raw/teacher/train/images_train/45317.jpg,60.0,80.0,0.75,13014,0.9005250930786133,0.2525714933872223,0.02270735427737236,0.8429166666666666
45318,data/raw/teacher/train/images_train/45318.jpg,60.0,80.0,0.75,18721,0.904026210308075,0.24710319936275482,0.024642523378133774,0.85125
45602,data/raw/teacher/train/images_train/45602.jpg,60.0,80.0,0.75,19869,0.8138722777366638,0.33717861771583557,0.022015661001205444,0.7529166666666667
45612,data/raw/teacher/train/images_train/45612.jpg,60.0,80.0,0.75,12893,0.8273286819458008,0.319943904876709,0.021360844373703003,0.7633333333333333
45763,data/raw/teacher/train/images_train/45763.jpg,60.0,80.0,0.75,22715,0.905025839805603,0.22480636835098267,0.011729471385478973,0.8177083333333334
45850,data/raw/teacher/train/images_train/45850.jpg,60.0,80.0,0.75,24602,0.7933565378189087,0.2816665768623352,0.038430411368608475,0.605625
45895,data/raw/teacher/train/images_train/45895.jpg,60.0,80.0,0.75,3621,0.8516302108764648,0.2415771633386612,0.02367665432393551,0.6279166666666667
45909,data/raw/teacher/train/images_train/45909.jpg,60.0,80.0,0.75,18046,0.8704363107681274,0.22837527096271515,0.042945921421051025,0.6266666666666667
45911,data/raw/teacher/train/images_train/45911.jpg,60.0,80.0,0.75,61858,0.921429455280304,0.2040240615606308,0.023768622428178787,0.7847916666666667
45964,data/raw/teacher/train/images_train/45964.jpg,60.0,80.0,0.75,23879,0.8410136103630066,0.25259438157081604,0.040213096886873245,0.6189583333333334
46014,data/raw/teacher/train/images_train/46014.jpg,60.0,80.0,0.75,3703,0.876878559589386,0.1935170590877533,0.03249511867761612,0.625
46026,data/raw/teacher/train/images_train/46026.jpg,60.0,80.0,0.75,4168,0.9908347725868225,0.033204738050699234,0.009002520702779293,0.9358333333333333
46039,data/raw/teacher/train/images_train/46039.jpg,60.0,80.0,0.75,13919,0.9739506840705872,0.07176835089921951,0.017359673976898193,0.8885416666666667
46060,data/raw/teacher/train/images_train/46060.jpg,60.0,80.0,0.75,14724,0.9633050560951233,0.1030828207731247,0.016579607501626015,0.8602083333333334
46118,data/raw/teacher/train/images_train/46118.jpg,60.0,80.0,0.75,32781,0.951627790927887,0.13002558052539825,0.022192776203155518,0.7925
46145,data/raw/teacher/train/images_train/46145.jpg,60.0,80.0,0.75,4519,0.9471514821052551,0.14102734625339508,0.024349113926291466,0.854375
46205,data/raw/teacher/train/images_train/46205.jpg,60.0,80.0,0.75,3034,0.9375337958335876,0.16160032153129578,0.0161368977278471,0.8560416666666667
46241,data/raw/teacher/train/images_train/46241.jpg,60.0,80.0,0.75,3871,0.8883998394012451,0.19489727914333344,0.027529917657375336,0.6460416666666666
46288,data/raw/teacher/train/images_train/46288.jpg,60.0,80.0,0.75,3911,0.8367113471031189,0.22443228960037231,0.035113923251628876,0.5904166666666667
46301,data/raw/teacher/train/images_train/46301.jpg,60.0,80.0,0.75,14090,0.9258540868759155,0.17629927396774292,0.012698551639914513,0.833125
46337,data/raw/teacher/train/images_train/46337.jpg,60.0,80.0,0.75,15114,0.8596663475036621,0.2901393175125122,0.02671954780817032,0.7720833333333333
46388,data/raw/teacher/train/images_train/46388.jpg,60.0,80.0,0.75,16492,0.872529923915863,0.22800208628177643,0.03149814158678055,0.6204166666666666
46394,data/raw/teacher/train/images_train/46394.jpg,60.0,80.0,0.75,4754,0.6926239132881165,0.3693617880344391,0.04255001246929169,0.5660416666666667
46425,data/raw/teacher/train/images_train/46425.jpg,60.0,80.0,0.75,1422,0.755522608757019,0.29548215866088867,0.06426180154085159,0.49145833333333333
46465,data/raw/teacher/train/images_train/46465.jpg,60.0,80.0,0.75,20485,0.9636865258216858,0.11484090238809586,0.015788692981004715,0.8716666666666667
46557,data/raw/teacher/train/images_train/46557.jpg,60.0,80.0,0.75,24801,0.6658322811126709,0.38636523485183716,0.04826529324054718,0.55
46559,data/raw/teacher/train/images_train/46559.jpg,60.0,80.0,0.75,5833,0.6991797089576721,0.3677099943161011,0.05577743053436279,0.5441666666666667
46595,data/raw/teacher/train/images_train/46595.jpg,60.0,80.0,0.75,14999,0.9303635954856873,0.16123954951763153,0.02111830562353134,0.8229166666666666
46607,data/raw/teacher/train/images_train/46607.jpg,60.0,80.0,0.75,12314,0.9697856903076172,0.08843794465065002,0.009028127416968346,0.8775
46612,data/raw/teacher/train/images_train/46612.jpg,60.0,80.0,0.75,33457,0.8996407985687256,0.2295881062746048,0.020852234214544296,0.8266666666666667
46628,data/raw/teacher/train/images_train/46628.jpg,60.0,80.0,0.75,19798,0.9109675884246826,0.21896536648273468,0.0125149916857481,0.8333333333333334
46642,data/raw/teacher/train/images_train/46642.jpg,60.0,80.0,0.75,18540,0.9321054220199585,0.17104177176952362,0.012798119336366653,0.839375
46655,data/raw/teacher/train/images_train/46655.jpg,60.0,80.0,0.75,19891,0.9710233807563782,0.08598877489566803,0.011309558525681496,0.8658333333333333
46667,data/raw/teacher/train/images_train/46667.jpg,60.0,80.0,0.75,18781,0.8910160064697266,0.26591959595680237,0.015073776245117188,0.8377083333333334
46691,data/raw/teacher/train/images_train/46691.jpg,60.0,80.0,0.75,18356,0.9892690181732178,0.03648125007748604,0.003584688762202859,0.9429166666666666
46700,data/raw/teacher/train/images_train/46700.jpg,60.0,80.0,0.75,17237,0.9843728542327881,0.050596076995134354,0.004123692400753498,0.9095833333333333
46721,data/raw/teacher/train/images_train/46721.jpg,60.0,80.0,0.75,17595,0.9833621978759766,0.06322604417800903,0.00723333191126585,0.9233333333333333
46751,data/raw/teacher/train/images_train/46751.jpg,60.0,80.0,0.75,18024,0.9719904661178589,0.11584112793207169,0.006399148143827915,0.9333333333333333
46777,data/raw/teacher/train/images_train/46777.jpg,60.0,80.0,0.75,2471,0.9783984422683716,0.07316325604915619,0.00621263962239027,0.8589583333333334
46806,data/raw/teacher/train/images_train/46806.jpg,60.0,80.0,0.75,20986,0.8965514898300171,0.20248374342918396,0.019592896103858948,0.7639583333333333
46959,data/raw/teacher/train/images_train/46959.jpg,60.0,80.0,0.75,20010,0.9238238334655762,0.2190255969762802,0.01595679111778736,0.8802083333333334
47032,data/raw/teacher/train/images_train/47032.jpg,60.0,80.0,0.75,22042,0.735051155090332,0.3527431786060333,0.03411106765270233,0.61
47040,data/raw/teacher/train/images_train/47040.jpg,60.0,80.0,0.75,4307,0.8788370490074158,0.19301794469356537,0.03557078540325165,0.6325
47077,data/raw/teacher/train/images_train/47077.jpg,60.0,80.0,0.75,25412,0.7873379588127136,0.2686642110347748,0.04184877127408981,0.574375
