scope,fold,size,width,height,query_source,gallery_source,protocol,query_transform_seconds,gallery_transform_seconds,query_source_bytes,gallery_source_bytes,feature_bytes_per_image,uint8_tensor_bytes_per_image,float32_tensor_bytes_per_image,metric,k,aggregation,value,query_count,class_count
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,query_mean,0.51023856,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,article_type_macro,0.37241867,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,query_mean,0.70450450,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,article_type_macro,0.46213882,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,query_mean,0.28047030,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,article_type_macro,0.13895423,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,query_mean,0.02755569,6554,107
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,article_type_macro,0.01837597,6554,107
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,query_mean,0.49314724,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,article_type_macro,0.35508677,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,query_mean,0.67459154,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,article_type_macro,0.39635975,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,query_mean,0.25868071,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,article_type_macro,0.11755027,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03162954,6554,107
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,article_type_macro,0.02784875,6554,107
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,query_mean,0.47748942,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,article_type_macro,0.34081886,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,query_mean,0.64551077,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,article_type_macro,0.33387602,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,query_mean,0.23787601,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,article_type_macro,0.09544416,6549,105
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,query_mean,0.03371987,6554,107
development,3,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,article_type_macro,0.03040150,6554,107
development,3,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,coverage,10,query_mean,0.39884040,6554,
development,3,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03953311,6554,
development,3,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,recall,10,query_mean,0.35848152,2614,
development,3,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,hit_rate,10,query_mean,0.64422341,2614,
development,3,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision,10,query_mean,0.15975516,2614,
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,query_mean,0.51198402,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,5,article_type_macro,0.37552374,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,query_mean,0.70395239,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,5,article_type_macro,0.44923975,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,query_mean,0.28527392,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,5,article_type_macro,0.13297622,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,query_mean,0.03474150,6557,109
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,5,article_type_macro,0.02064045,6557,109
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,query_mean,0.49335825,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,10,article_type_macro,0.35721224,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,query_mean,0.67453075,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,10,article_type_macro,0.38560167,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,query_mean,0.26111705,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,10,article_type_macro,0.11715486,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03638859,6557,109
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,article_type_macro,0.02663955,6557,109
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,query_mean,0.47594622,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,ndcg,20,article_type_macro,0.34778362,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,query_mean,0.64389593,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_any,20,article_type_macro,0.32998472,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,query_mean,0.23791393,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision_strict,20,article_type_macro,0.09937956,6553,106
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,query_mean,0.03679274,6557,109
development,4,60x80,60,80,teacher,teacher,primary,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,20,article_type_macro,0.02762684,6557,109
development,4,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,coverage,10,query_mean,0.40384322,6557,
development,4,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,tie_rate,10,query_mean,0.03324691,6557,
development,4,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,recall,10,query_mean,0.35774303,2648,
development,4,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,hit_rate,10,query_mean,0.66427492,2648,
development,4,60x80,60,80,teacher,teacher,family,295.14003075,295.14003075,409687427,409687427,1600,14400,57600,precision,10,query_mean,0.16846677,2648,
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,query_mean,0.50887087,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,5,article_type_macro,0.37296645,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,query_mean,0.69900809,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,5,article_type_macro,0.44623224,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,query_mean,0.28280177,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,5,article_type_macro,0.13175314,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,query_mean,0.03458899,6557,109
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,5,article_type_macro,0.02349433,6557,109
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,query_mean,0.49137430,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,10,article_type_macro,0.35630218,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,query_mean,0.67265375,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,10,article_type_macro,0.38675257,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,query_mean,0.25931634,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,10,article_type_macro,0.11670550,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03510752,6557,109
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,article_type_macro,0.02262846,6557,109
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,query_mean,0.47419732,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,ndcg,20,article_type_macro,0.34709364,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,query_mean,0.64330841,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_any,20,article_type_macro,0.32999505,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,query_mean,0.23531970,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision_strict,20,article_type_macro,0.10015351,6553,106
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,query_mean,0.03734940,6557,109
development,4,60x80,60,80,v1,v1,primary,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,20,article_type_macro,0.02933680,6557,109
development,4,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,coverage,10,query_mean,0.40384322,6557,
development,4,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,tie_rate,10,query_mean,0.03399420,6557,
development,4,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,recall,10,query_mean,0.35930708,2648,
development,4,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,hit_rate,10,query_mean,0.66805136,2648,
development,4,60x80,60,80,v1,v1,family,352.17207766,352.17207766,11525856401,11525856401,1600,14400,57600,precision,10,query_mean,0.16865559,2648,
