model,fold,dimensions,slice,train,validation,accuracy_gap
CompactBlurCNN,0,gender x articleType,Women | Kajal and Eyeliner,1.0,0.3333333333333333,0.6666666666666667
CompactBlurCNN,0,gender x articleType,Women | Kurta Sets,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Kurtas,1.0,0.9961089494163424,0.0038910505836575737
CompactBlurCNN,0,gender x articleType,Women | Kurtis,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Laptop Bag,0.75,,
CompactBlurCNN,0,gender x articleType,Women | Leggings,1.0,0.96,0.040000000000000036
CompactBlurCNN,0,gender x articleType,Women | Lip Gloss,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Lip Liner,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Lip Plumper,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Lipstick,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Lounge Pants,1.0,0.5,0.5
CompactBlurCNN,0,gender x articleType,Women | Lounge Shorts,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Lounge Tshirts,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Mobile Pouch,0.8214285714285714,1.0,-0.1785714285714286
CompactBlurCNN,0,gender x articleType,Women | Mufflers,0.6666666666666666,0.5,0.16666666666666663
CompactBlurCNN,0,gender x articleType,Women | Nail Polish,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Necklace and Chains,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Night suits,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Nightdress,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Patiala,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Pendant,0.99,1.0,-0.010000000000000009
CompactBlurCNN,0,gender x articleType,Women | Perfume and Body Mist,0.9259259259259259,0.7435897435897436,0.18233618233618232
CompactBlurCNN,0,gender x articleType,Women | Ring,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Robe,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Salwar,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Salwar and Dupatta,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Sandals,0.0,0.5,-0.5
CompactBlurCNN,0,gender x articleType,Women | Sarees,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Scarves,0.9090909090909091,1.0,-0.09090909090909094
CompactBlurCNN,0,gender x articleType,Women | Shapewear,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Shirts,1.0,0.9361702127659575,0.06382978723404253
CompactBlurCNN,0,gender x articleType,Women | Shorts,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Shrug,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Skirts,0.96875,0.7333333333333333,0.23541666666666672
CompactBlurCNN,0,gender x articleType,Women | Socks,0.8333333333333334,0.5384615384615384,0.29487179487179493
CompactBlurCNN,0,gender x articleType,Women | Sports Sandals,0.8461538461538461,1.0,-0.15384615384615385
CompactBlurCNN,0,gender x articleType,Women | Sports Shoes,0.870722433460076,0.5492957746478874,0.3214266588121887
CompactBlurCNN,0,gender x articleType,Women | Stockings,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Stoles,0.9838709677419355,0.9285714285714286,0.055299539170506895
CompactBlurCNN,0,gender x articleType,Women | Sunglasses,0.9656862745098039,0.7666666666666667,0.19901960784313721
CompactBlurCNN,0,gender x articleType,Women | Sweaters,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Sweatshirts,0.925,0.8333333333333334,0.09166666666666667
CompactBlurCNN,0,gender x articleType,Women | Swimwear,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Tablet Sleeve,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Ties and Cufflinks,,1.0,
CompactBlurCNN,0,gender x articleType,Women | Tights,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Tops,0.9872340425531915,0.9449152542372882,0.0423187883159033
CompactBlurCNN,0,gender x articleType,Women | Track Pants,1.0,0.8333333333333334,0.16666666666666663
CompactBlurCNN,0,gender x articleType,Women | Travel Accessory,1.0,,
CompactBlurCNN,0,gender x articleType,Women | Trousers,1.0,0.9090909090909091,0.09090909090909094
CompactBlurCNN,0,gender x articleType,Women | Tshirts,0.9853372434017595,0.9171597633136095,0.06817748008815006
CompactBlurCNN,0,gender x articleType,Women | Tunics,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Umbrellas,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Waistcoat,1.0,1.0,0.0
CompactBlurCNN,0,gender x articleType,Women | Wallets,0.9597069597069597,0.9420289855072463,0.017677974199713398
CompactBlurCNN,0,gender x articleType,Women | Watches,0.9403254972875226,0.7615384615384615,0.17878703574906107
CompactBlurCNN,0,gender x family_size_bin,Boys | 1,0.817351598173516,0.6458333333333334,0.17151826484018262
CompactBlurCNN,0,gender x family_size_bin,Boys | 2-3,0.8963730569948186,0.6166666666666667,0.2797063903281519
CompactBlurCNN,0,gender x family_size_bin,Boys | 4+,0.9632352941176471,0.5714285714285714,0.3918067226890757
CompactBlurCNN,0,gender x family_size_bin,Girls | 1,0.6292134831460674,0.5319148936170213,0.09729858952904613
CompactBlurCNN,0,gender x family_size_bin,Girls | 2-3,0.8620689655172413,0.4666666666666667,0.39540229885057465
CompactBlurCNN,0,gender x family_size_bin,Girls | 4+,0.8809523809523809,0.6,0.28095238095238095
CompactBlurCNN,0,gender x family_size_bin,Men | 1,0.9832055494706097,0.9380185456320156,0.045187003838594086
CompactBlurCNN,0,gender x family_size_bin,Men | 2-3,0.9828550130450988,0.937592867756315,0.045262145288783806
CompactBlurCNN,0,gender x family_size_bin,Men | 4+,0.9918256130790191,0.9468599033816425,0.044965709697376566
CompactBlurCNN,0,gender x family_size_bin,Unisex | 1,0.6021611001964636,0.45136186770428016,0.15079923249218347
CompactBlurCNN,0,gender x family_size_bin,Unisex | 2-3,0.6582914572864321,0.49056603773584906,0.16772541955058307
CompactBlurCNN,0,gender x family_size_bin,Unisex | 4+,0.8041237113402062,0.5111111111111111,0.29301260022909514
CompactBlurCNN,0,gender x family_size_bin,Women | 1,0.9642221431114275,0.8872126436781609,0.07700949943326663
CompactBlurCNN,0,gender x family_size_bin,Women | 2-3,0.9791078486730661,0.9222222222222223,0.05688562645084383
CompactBlurCNN,0,gender x family_size_bin,Women | 4+,0.9896999552171966,0.9449378330373002,0.04476212217989639
CompactBlurCNN,4,articleType,Accessory Gift Set,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Baby Dolls,1.0,,
CompactBlurCNN,4,articleType,Backpacks,0.897489539748954,0.7777777777777778,0.11971176197117617
CompactBlurCNN,4,articleType,Bangle,0.8918918918918919,0.3076923076923077,0.5841995841995842
CompactBlurCNN,4,articleType,Basketballs,0.9,0.5,0.4
CompactBlurCNN,4,articleType,Belts,0.9388888888888889,0.7941176470588235,0.1447712418300654
CompactBlurCNN,4,articleType,Blazers,1.0,0.5,0.5
CompactBlurCNN,4,articleType,Body Wash and Scrub,1.0,,
CompactBlurCNN,4,articleType,Booties,0.5714285714285714,0.0,0.5714285714285714
CompactBlurCNN,4,articleType,Boxers,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Bra,0.9950248756218906,0.98,0.015024875621890588
CompactBlurCNN,4,articleType,Bracelet,0.8378378378378378,0.8571428571428571,-0.019305019305019266
CompactBlurCNN,4,articleType,Briefs,0.9956043956043956,0.9911504424778761,0.004453953126519528
CompactBlurCNN,4,articleType,Camisoles,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Capris,0.8532110091743119,0.6296296296296297,0.22358137954468227
CompactBlurCNN,4,articleType,Caps,0.7391304347826086,0.5434782608695652,0.19565217391304346
CompactBlurCNN,4,articleType,Casual Shoes,0.9259868421052632,0.8539823008849557,0.07200454122030742
CompactBlurCNN,4,articleType,Churidar,0.95,1.0,-0.050000000000000044
CompactBlurCNN,4,articleType,Clothing Set,1.0,0.5,0.5
CompactBlurCNN,4,articleType,Clutches,0.9801324503311258,0.9473684210526315,0.03276402927849431
CompactBlurCNN,4,articleType,Compact,1.0,,
CompactBlurCNN,4,articleType,Concealer,,1.0,
CompactBlurCNN,4,articleType,Cufflinks,0.967741935483871,0.7142857142857143,0.2534562211981567
CompactBlurCNN,4,articleType,Cushion Covers,,0.0,
CompactBlurCNN,4,articleType,Deodorant,0.9447236180904522,0.7959183673469388,0.14880525074351347
CompactBlurCNN,4,articleType,Dresses,0.9523809523809523,0.8103448275862069,0.14203612479474548
CompactBlurCNN,4,articleType,Duffel Bag,0.864406779661017,0.6428571428571429,0.22154963680387407
CompactBlurCNN,4,articleType,Dupatta,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Earrings,0.9937888198757764,0.9777777777777777,0.01601104209799864
CompactBlurCNN,4,articleType,Eyeshadow,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Flats,0.9612676056338029,0.9305555555555556,0.03071205007824729
CompactBlurCNN,4,articleType,Flip Flops,0.8615384615384616,0.7919463087248322,0.0695921528136294
CompactBlurCNN,4,articleType,Footballs,0.6666666666666666,0.0,0.6666666666666666
CompactBlurCNN,4,articleType,Formal Shoes,0.9975903614457832,0.9901960784313726,0.007394283014410585
CompactBlurCNN,4,articleType,Foundation and Primer,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Fragrance Gift Set,0.9210526315789473,0.8888888888888888,0.032163742690058506
CompactBlurCNN,4,articleType,Free Gifts,1.0,0.6,0.4
CompactBlurCNN,4,articleType,Gloves,0.7857142857142857,0.75,0.0357142857142857
CompactBlurCNN,4,articleType,Handbags,0.9713114754098361,0.8943089430894309,0.07700253232040521
CompactBlurCNN,4,articleType,Hat,0.5,,
CompactBlurCNN,4,articleType,Headband,0.6,0.0,0.6
CompactBlurCNN,4,articleType,Heels,0.9929278642149929,0.9890710382513661,0.0038568259636267976
CompactBlurCNN,4,articleType,Highlighter and Blush,1.0,,
CompactBlurCNN,4,articleType,Innerwear Vests,0.9878787878787879,0.975,0.012878787878787934
CompactBlurCNN,4,articleType,Ipad,1.0,,
CompactBlurCNN,4,articleType,Jackets,0.9806451612903225,0.8947368421052632,0.08590831918505937
CompactBlurCNN,4,articleType,Jeans,0.9761273209549072,0.968421052631579,0.007706268323328214
CompactBlurCNN,4,articleType,Jeggings,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Jewellery Set,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Jumpsuit,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Kajal and Eyeliner,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Key chain,0.0,,
CompactBlurCNN,4,articleType,Kurta Sets,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Kurtas,1.0,0.9925093632958801,0.0074906367041198685
CompactBlurCNN,4,articleType,Kurtis,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Laptop Bag,0.6666666666666666,0.46153846153846156,0.20512820512820507
CompactBlurCNN,4,articleType,Leggings,0.9537037037037037,0.9259259259259259,0.02777777777777779
CompactBlurCNN,4,articleType,Lehenga Choli,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Lip Gloss,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Lip Liner,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Lip Plumper,1.0,,
CompactBlurCNN,4,articleType,Lipstick,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Lounge Pants,1.0,0.7777777777777778,0.2222222222222222
CompactBlurCNN,4,articleType,Lounge Shorts,1.0,0.6666666666666666,0.33333333333333337
CompactBlurCNN,4,articleType,Lounge Tshirts,1.0,,
CompactBlurCNN,4,articleType,Messenger Bag,0.6,0.42857142857142855,0.17142857142857143
CompactBlurCNN,4,articleType,Mobile Pouch,0.75,0.75,0.0
CompactBlurCNN,4,articleType,Mufflers,0.8518518518518519,0.8333333333333334,0.01851851851851849
CompactBlurCNN,4,articleType,Nail Polish,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Necklace and Chains,0.9761904761904762,0.8181818181818182,0.15800865800865793
CompactBlurCNN,4,articleType,Nehru Jackets,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Night suits,0.9787234042553191,0.9166666666666666,0.06205673758865249
CompactBlurCNN,4,articleType,Nightdress,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Patiala,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Pendant,0.987012987012987,1.0,-0.012987012987012991
CompactBlurCNN,4,articleType,Perfume and Body Mist,0.9129287598944591,0.7894736842105263,0.12345507568393277
CompactBlurCNN,4,articleType,Rain Jacket,0.0,,
CompactBlurCNN,4,articleType,Rain Trousers,,1.0,
CompactBlurCNN,4,articleType,Ring,0.9868421052631579,1.0,-0.013157894736842146
CompactBlurCNN,4,articleType,Robe,1.0,,
CompactBlurCNN,4,articleType,Rompers,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Rucksacks,0.875,1.0,-0.125
CompactBlurCNN,4,articleType,Salwar,0.8636363636363636,1.0,-0.13636363636363635
CompactBlurCNN,4,articleType,Salwar and Dupatta,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Sandals,0.910958904109589,0.8278145695364238,0.08314433457316517
CompactBlurCNN,4,articleType,Sarees,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Scarves,0.9333333333333333,0.5555555555555556,0.37777777777777777
CompactBlurCNN,4,articleType,Shapewear,1.0,,
CompactBlurCNN,4,articleType,Shirts,0.9971428571428571,0.9826589595375722,0.014483897605284901
CompactBlurCNN,4,articleType,Shoe Accessories,0.5625,0.0,0.5625
CompactBlurCNN,4,articleType,Shoe Laces,1.0,,
CompactBlurCNN,4,articleType,Shorts,0.9467787114845938,0.7444444444444445,0.20233426704014934
CompactBlurCNN,4,articleType,Shrug,1.0,,
CompactBlurCNN,4,articleType,Skirts,0.85,0.631578947368421,0.21842105263157896
CompactBlurCNN,4,articleType,Socks,0.8992805755395683,0.7596153846153846,0.13966519092418372
CompactBlurCNN,4,articleType,Sports Sandals,0.8604651162790697,0.7272727272727273,0.13319238900634245
CompactBlurCNN,4,articleType,Sports Shoes,0.9476014760147602,0.8630952380952381,0.08450623791952205
CompactBlurCNN,4,articleType,Stockings,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Stoles,1.0,0.9285714285714286,0.0714285714285714
CompactBlurCNN,4,articleType,Sunglasses,0.8871428571428571,0.7741935483870968,0.11294930875576037
CompactBlurCNN,4,articleType,Suspenders,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Sweaters,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Sweatshirts,0.9842105263157894,0.9148936170212766,0.06931690929451284
CompactBlurCNN,4,articleType,Swimwear,0.9166666666666666,0.3333333333333333,0.5833333333333333
CompactBlurCNN,4,articleType,Tablet Sleeve,1.0,0.0,1.0
CompactBlurCNN,4,articleType,Ties,1.0,0.9142857142857143,0.08571428571428574
CompactBlurCNN,4,articleType,Ties and Cufflinks,1.0,,
CompactBlurCNN,4,articleType,Tights,0.8333333333333334,1.0,-0.16666666666666663
CompactBlurCNN,4,articleType,Tops,0.973491773308958,0.9018181818181819,0.07167359149077612
CompactBlurCNN,4,articleType,Track Pants,0.95,0.8775510204081632,0.07244897959183672
CompactBlurCNN,4,articleType,Tracksuits,0.9473684210526315,1.0,-0.052631578947368474
CompactBlurCNN,4,articleType,Travel Accessory,0.9,1.0,-0.09999999999999998
CompactBlurCNN,4,articleType,Trolley Bag,1.0,0.0,1.0
CompactBlurCNN,4,articleType,Trousers,0.9942528735632183,0.9310344827586207,0.06321839080459768
CompactBlurCNN,4,articleType,Trunk,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Tshirts,0.9832645077157139,0.9319965126416739,0.05126799507404001
CompactBlurCNN,4,articleType,Tunics,1.0,0.9655172413793104,0.03448275862068961
CompactBlurCNN,4,articleType,Umbrellas,1.0,0.5,0.5
CompactBlurCNN,4,articleType,Waist Pouch,0.75,0.3333333333333333,0.4166666666666667
CompactBlurCNN,4,articleType,Waistcoat,1.0,1.0,0.0
CompactBlurCNN,4,articleType,Wallets,0.9520426287744227,0.8723404255319149,0.07970220324250776
CompactBlurCNN,4,articleType,Watches,0.9321591650358774,0.8095238095238095,0.12263535551206783
CompactBlurCNN,4,articleType,Water Bottle,0.75,0.5,0.25
CompactBlurCNN,4,articleType,Wristbands,0.5,0.0,0.5
CompactBlurCNN,4,family_size_bin,1,0.9445173137460651,0.867193675889328,0.07732363785673702
CompactBlurCNN,4,family_size_bin,2-3,0.9632367632367632,0.8865740740740741,0.07666268916268915
CompactBlurCNN,4,family_size_bin,4+,0.9820560120744591,0.9351978171896317,0.04685819488482745
CompactBlurCNN,4,gender,Boys,0.891941391941392,0.644927536231884,0.24701385570950796
CompactBlurCNN,4,gender,Girls,0.8202764976958525,0.4954128440366973,0.32486365365915526
CompactBlurCNN,4,gender,Men,0.9817618477572002,0.9349662162162162,0.046795631540983984
CompactBlurCNN,4,gender,Unisex,0.7013446567586695,0.4730878186968839,0.22825683806178565
CompactBlurCNN,4,gender,Women,0.9668468093951361,0.9064449064449065,0.060401902950229625
CompactBlurCNN,4,gender x articleType,Boys | Blazers,,0.0,
CompactBlurCNN,4,gender x articleType,Boys | Booties,0.0,0.0,0.0
CompactBlurCNN,4,gender x articleType,Boys | Capris,1.0,,
CompactBlurCNN,4,gender x articleType,Boys | Casual Shoes,0.3333333333333333,0.6666666666666666,-0.3333333333333333
CompactBlurCNN,4,gender x articleType,Boys | Churidar,0.0,,
CompactBlurCNN,4,gender x articleType,Boys | Clothing Set,1.0,0.0,1.0
CompactBlurCNN,4,gender x articleType,Boys | Flip Flops,0.5833333333333334,1.0,-0.41666666666666663
CompactBlurCNN,4,gender x articleType,Boys | Gloves,1.0,0.5,0.5
CompactBlurCNN,4,gender x articleType,Boys | Innerwear Vests,1.0,,
CompactBlurCNN,4,gender x articleType,Boys | Jackets,1.0,0.0,1.0
CompactBlurCNN,4,gender x articleType,Boys | Jeans,0.8421052631578947,1.0,-0.1578947368421053
CompactBlurCNN,4,gender x articleType,Boys | Kurta Sets,1.0,,
CompactBlurCNN,4,gender x articleType,Boys | Kurtas,1.0,1.0,0.0
CompactBlurCNN,4,gender x articleType,Boys | Leggings,0.3333333333333333,,
CompactBlurCNN,4,gender x articleType,Boys | Rompers,1.0,,
CompactBlurCNN,4,gender x articleType,Boys | Sandals,0.6666666666666666,0.0,0.6666666666666666
CompactBlurCNN,4,gender x articleType,Boys | Shirts,0.9622641509433962,0.4166666666666667,0.5455974842767295
CompactBlurCNN,4,gender x articleType,Boys | Shorts,0.8648648648648649,0.6666666666666666,0.19819819819819828
CompactBlurCNN,4,gender x articleType,Boys | Socks,0.0,,
CompactBlurCNN,4,gender x articleType,Boys | Sports Shoes,0.0,,
CompactBlurCNN,4,gender x articleType,Boys | Sweatshirts,0.0,0.0,0.0
CompactBlurCNN,4,gender x articleType,Boys | Trousers,1.0,0.0,1.0
CompactBlurCNN,4,gender x articleType,Boys | Tshirts,0.9452449567723343,0.7529411764705882,0.1923037803017461
CompactBlurCNN,4,gender x articleType,Boys | Waistcoat,1.0,,
CompactBlurCNN,4,gender x articleType,Boys | Watches,,0.0,
CompactBlurCNN,4,gender x articleType,Girls | Backpacks,0.0,,
CompactBlurCNN,4,gender x articleType,Girls | Booties,1.0,,
CompactBlurCNN,4,gender x articleType,Girls | Capris,0.6190476190476191,0.375,0.24404761904761907
CompactBlurCNN,4,gender x articleType,Girls | Casual Shoes,0.7,0.25,0.44999999999999996
CompactBlurCNN,4,gender x articleType,Girls | Clothing Set,1.0,1.0,0.0
CompactBlurCNN,4,gender x articleType,Girls | Dresses,0.8888888888888888,0.2222222222222222,0.6666666666666666
CompactBlurCNN,4,gender x articleType,Girls | Earrings,0.0,,
CompactBlurCNN,4,gender x articleType,Girls | Flip Flops,1.0,0.5,0.5
CompactBlurCNN,4,gender x articleType,Girls | Gloves,0.5,,
CompactBlurCNN,4,gender x articleType,Girls | Innerwear Vests,1.0,0.0,1.0
CompactBlurCNN,4,gender x articleType,Girls | Jeans,0.7777777777777778,1.0,-0.2222222222222222
CompactBlurCNN,4,gender x articleType,Girls | Leggings,0.7857142857142857,0.0,0.7857142857142857
CompactBlurCNN,4,gender x articleType,Girls | Lehenga Choli,1.0,1.0,0.0
CompactBlurCNN,4,gender x articleType,Girls | Rompers,1.0,1.0,0.0
CompactBlurCNN,4,gender x articleType,Girls | Salwar,0.25,,
CompactBlurCNN,4,gender x articleType,Girls | Sandals,0.5666666666666667,0.2222222222222222,0.34444444444444444
CompactBlurCNN,4,gender x articleType,Girls | Shirts,1.0,,
