file_sha256,pixel_sha256,ids,count
e3b46254ad40e404943a9bb580950e26b00f4accf040dc7bda5c810e1373d2fd,0601e6cffedc1e2c43432734cb17dc682187170567b6a5ba89b9d5ababfb70d5,"(27563, 43544)",2
e3d026896297751e906a53fd0946e6a789d5797d13de27ac98962c0578455fec,de576f84f40bcdb7c06cd01ef4f108aee97c66454abc287ed31080cd72519561,"(33277, 33278)",2
e3ed47a52c4d4b6f53cf2f1ed89e0c6b1e74705779282a07df6a3b8b863a1eaf,5bf29ecd2c2f75bb16437ff6546fa842388961e8456925f08d0d1c3eca79cfdc,"(39333, 39334)",2
e43f7990e0067b1988dc85ee2be616691a4474515408df742f582fa9254ed5d5,c876871d00ac0cd99dfa3f422adc6e40bde229fd7a817387e818384074cc1d24,"(27215, 33495)",2
e4be93033e56620d5beff5dc08db8c1afad53f8f2270a0941283748ca709bb89,f71772efdd27cf541a6a5dec3b76a7579a927cb496378a99b833a3527e1bf64f,"(29639, 31641)",2
e4d19a99d1e5097cd0cb837573cc831942b835be0ff73e85a9e99229f429416e,117511b907a39c52f3946bd66b03a1f534a2c4950b750d3c19514997b227991d,"(13884, 13885)",2
e51a41189cf7ab42eb2d23fd421be184d6fefc4284474dc55c4e9f44e0409bd5,89969c9dbbd20ad6b5cdd5548455f3fe51c90296b0d5dc3fc061abb63989625a,"(42290, 46813, 46814)",3
e544ee3266e1bb07566e86d88f7e76e8f8f54522e9f35d755dde08f7398d3695,6b9db31a2413d5ca4850f97814c83071060ab88d6fa961f95aeff121012a5214,"(13329, 13330)",2
e54887580e48a25e976d46a1714e240d4a2ce20ad48c7bd9dbebf6dd69be8654,971c91c671682258384f2074505c50c750653bc875d07b93315a56ff65dd3dfe,"(26041, 29692)",2
e619a10af27c004fa4a90f817cdba97f585e523a50fd168aa759111cca92336d,7e52c79759a6c90203802c8c462c64c9617a837a9d4db5e99e48d47d4c6713cf,"(27214, 33494)",2
e63bad0e07e4354a0d9d3585d32dec94b3bbd574c5a1b91601c966a54c8f278a,ff292d78ff034e9afd6d3cc1b44998394a01d57fe84e5e7cee76529e5ee18918,"(39010, 40943, 40944)",3
e71dbc53e72f40ceb8aa16bb5a9cac81d3861508c716a0dd4bf6212474ba7505,59259edeba7ac94a179c5b969daead6a8786f2bb63b9c183c5da719ee3b7d80b,"(4947, 4948)",2
e7384b928dbcee98c211231260a481c009f737a54bb458ee57fd1cdc1ce65b84,886976291f2fcb7eaf3735d1f38ab25775fff959737c16df4675e4fe4ff27ef1,"(29655, 43960)",2
e745373c763abb64e87acc4cd5fa0f76f952061eb8dd17422f8ff95da3fbdc50,d7f3a2acba15bf94c8169c07b00a341343224d0364ca6fb338b5894e0bfd2291,"(8899, 9664)",2
e74de20094f8ceb5ea3ed9df84744db77d418e59db187570c85caf2daf6ea715,4165ac2118c43e34f95a77348d0b65a1b518a70e395c086addb75caf1ee04602,"(11071, 11072)",2
e7c1678553322f6b36eedf84cdb021aa97b6e3bb5981ff885e2dd6532c60a22a,b1c380924e83fdee06a8c915e6825868b8cf1402c76b8d18f89c6cafeea55e0e,"(34111, 35449)",2
e7cd3d675f0c5dbee5205ee035e4263251f6b6cdf9a4c0e6cd2ab206a5a26433,5fec8d0df297bce2b855441d21bb729168de9ba9ab4c1c9e583d11219904a1a4,"(8939, 9657)",2
e7f2ee761901ed74ff61899d84ef8b2528db4b70a9ab71063b55f7e44d6021c4,09a42db157a2ce5beee4c3898db4b2a3199314b0c73f4d22bdfccb4ceab7c3af,"(7170, 8799)",2
e8064dad1efb92c6cbe6b56ec383765ef2b7e3b7b8734a6970a01353d4f74f60,85ccdd7d070676509fbf44266020130b57caddf97e35b5324691b6235ca9fd2c,"(8321, 8322)",2
ea15969300942835b89937e26c1961a49cb832b24850be8fb3a036254d9f6808,de8f75bc2b8805de12d88358d5b31c9898cfb562c00db99e13c028a7c83c528a,"(4945, 4946)",2
eaddba894dcbb4058fa13c2fa4662d0e14429c8d4742e47fe1304473ed56b1ed,8fc434e1200e4daf194a69faaddf6958d06074471476fc40e815b0118a96187d,"(31154, 34176, 34177)",3
eaffeed9e125388ebe1002b9b2e32ca3f51dfeceaf91416dc0e65896f7a69124,32f22bc86d86b41f15263bd14dfd3645094deb5ea92b3650c194934ff47ae517,"(13882, 13883)",2
ebc553bc16f311b0b24741c64256ad1ba84e156404a398e3899eb4af4d251c58,0ef2527930fdf1a3dbc2ebd0689d48638f20e88b6ee2cad98b3c7112d1128858,"(40152, 41969, 41970)",3
ec194dbd514f82023ffa5fea8441820f5e50de3b751dca4fa9facacf643b8fa4,ca6868a28f64f3f78305050a4f5cd93bd726a3cd5cbd507a266a7049392d1b57,"(13313, 13314)",2
ec2ff2096ce7a7e5ffe850ce48130dafb78ec6371b3b31f004150b0344d26551,1a21d4671000c2789189b7988a9fa2c20cc2f6cc6a9561b2e375ef6448d9a6a9,"(8775, 9617)",2
ec972a308af3c2925f7c98ecdacc1369d2ca05601c7c8d6317292289fc7c2c95,7ccaced72aa9ea178010ffb995b0188e9f7df66f95639a181317d77a9c594ea7,"(8372, 8375)",2
ed86bc6692dae22154f64f22afcd5ee79b4022092cc2996ea07bc148c4cb9334,ec1ddb683f271ba4e31516d68a703bba6f1a437f9086a01f3ddd15d667a355d9,"(29672, 31662)",2
edd038483dda18b37966efda16bd82090d2068dd9d68e718ca968e55aba03364,0f78fcb475ecd5f36285948c256d02e98746d48ef5920995f4fec5803e9f2944,"(13224, 13225)",2
edd275b456fd95ef8767dcd2ea0aba8a4934729ea0775ce587b135c21bdff91b,89dcf83ec50e88f272cbe69b2f04ade1d53a53390ab970eade45c3cff4a5f355,"(13874, 13875)",2
ee7d5e86a7ec6f14091d48b787ff2b66d25dbf849582a7d4ba11128a3d3f61a7,de5d376031c617c929bd14190b64821916161a485ec4023bdf72e5631774ece3,"(38506, 40996)",2
ee9c2b8f97057d4bdd1025a2605695a3b1d4f1b81e163b4d20d5c276a4a9d5ef,5c491b87ab68935de4d280746d88264f547e96dfff9b5948ef3e8ea4e28af5c6,"(41309, 43577, 43578)",3
eeefe50db100831fa91a700d088be25e2b120b35074ba36acda66e67f71d45e1,2c60c51f6a790848fb8cfa7a6d55199baf85d4a18be1c1fefbbcbd93b26c065f,"(28346, 28349)",2
ef5e6fcf4233f5af6789c91878448d7ac2d0b583792475cf07c9c24c580372b0,f313af61fb8077ffcd8efd0104ca4b7069063d18ec9e03bfd472b43ad1ccc88b,"(13514, 13515, 13516)",3
f0203c49f2968dd6a984ed46d2b35558afcd5b6aa7eaaa90c0908f6e0849503e,d51a82acc6024b57d118c05c0b0bfbe2ac8aa1c4dc305d4b50de4405af135939,"(27572, 32505)",2
f0670c922cec7e4da042b7d5176a760af6822a321a13820bd7bb3e8880ffb773,e43ff2b0b559f7a9d392a50e4e0dd212e7152e1cabfe818f1e6d6defb588d702,"(28160, 28184, 28191)",3
f0b2f30abc4b4e3b002ff4666478a8ff84b8ec703d6c26aad110f546e71cc911,c141565f91b12d79d7f88d12b898d77a328ffb720ecd97cfea6510f147a34a26,"(13218, 13219)",2
f114d7f29f4f144e15e65891247a97429bdb543371d52b806b3aadece69337dd,972dfccb49841848567f99786a8bdb72f028be9a74472249cba7b1917d334a7c,"(33153, 38944, 38945)",3
f1c5800e00d0531ecbdcf18873e1c8639e03a58f4985c46854e4c7acedc2d5d3,4f646793952cc13abc7f538dcc5422b40e22310575b25c3aedb26a79a5f8162f,"(33152, 38946, 38947)",3
f1cca9e3aad863ce9e7def5f0465efbd91d0868eecd8e784ec4226a1a9089d2d,d7090d4282bee31b11eb88370cb18bf3ad7709d18a988a837d45d10ae5e4f3ef,"(9420, 9421)",2
f2025f98b248e5a2e1c64370ad1194f79b6e00cca68d8f7b746aa20d06a05688,8aa58c409970e94d30633de56977042fcc7de0a48877c6c1a10dab4d9d59c330,"(38482, 40991, 40992)",3
f26fa8ef722877972ab13216066f3317050494e83f1fc05e03ae5c8cd68e4d79,21d4784130c62f777282cc1e85be8129e958739c9adf33ccd8847f2e3dd44866,"(31128, 34064)",2
f290d65b7bd4b006a8bcba84c664a863a8c7d23068a9211195aa1c08a83c4d0c,fd491b7cd5f9e4262f15e5d4b144a6c5a0f23c69eb446fe37232bc54f3306eaa,"(34100, 35454, 35455)",3
f39cea63070ebe799f378a530480d79f2bddd68daebbbce78a6da43569505422,dcb0696f1180b405ae4e4c5d9132a4b52816a7d511fe8c1599bedd5dc34b04fb,"(31152, 34172, 34173)",3
f3c2d53040df6f3c8dbe0199ad9a482260bc8af0c52fcd1b5c1253c92b67f643,e5ab5e8374bf1ad8a524b9423674a897f95b8d855e77a01a8c228192a5d68f07,"(4884, 4885)",2
f4d433ed0ff47ccbbc84e1d4ff6c5b76ce36f2650ec227c545fe0e719a523f3d,d36397e9c27e791d889f8fd4245c34373c09905750e7d962c17fc85b4afbf5cb,"(47153, 47154)",2
f501856ebf65c5c6b91fb29231c2d1b9b89265041d5f24e18e24eecd85a6b8be,933cd4a369eb299d6eb3aa113f21ee41194e1cf8d1dba1b6883d7b100670f904,"(40141, 41987)",2
f53b38c1ad7d260efab2857c31cee48f59a32c524ccdca5fddbdd34229c3d930,f60911a3f75033b8bc64906c1cd0804e68f3cf35b070f50a82e7fd09b352c7b0,"(6489, 6492)",2
f677a2eb6e5e94e11c42ddc8f64efd35e8fadb4c1031a57a231cc50a6df0224e,085d31fa49e4552f6bfd96a7ace93d0b99c36fbaa593be23091fa95ce38b9887,"(31121, 34009, 34010)",3
f6c54c73a946de9a26fbd2cf6251ce8e912641ba75bf7db59f20e3c5ccf5f034,2ba5c01316d2122ad62b1b844ccc7b78f9127ded2f32a5dae5daab01bb365e4e,"(38996, 40933)",2
f6f2067b43dd844a6aa81fe4346bb795b5b0ba404ec10fd63b8d1c563424cd9c,de74eb4571146a9cd6180114472817fc80853d59a5fd632912e682d155c1c087,"(40153, 41965, 41966)",3
f76c22a40845d9b814babfaa823353cb6c4cce2a5d575f5cba0b8be3016caa81,eb75ebdf6cce1ddde11e9bde746b77ed287b97b67383032453fe421d1da6dd3a,"(28174, 28182)",2
f79cd7d87b6e0e2a3fafbbd4c81a882b7c31d9cf44b895dd22f23e7296d93340,d7822466bdb6a1e65a04f1ffd29dce7768853292bc72bd26fc933e46ecb57b39,"(8739, 9644)",2
f7fe9e8d65936eba1d8cd9563a572a349e19b837c6642ee4e3c792407df78539,9eee38a10c2c88c6ed3adc5494369fc480a8aafaef44c35434bf8da1771a7980,"(8378, 8379)",2
f8110f63b74d361576f0275268931516dded3e79aae09fcf672b0a02e1590a57,14e24022b52fc37887e24986fa5b9001439b54429f9cb4fd2a19dd30bbfb19a8,"(29946, 29947)",2
f8d73d402b62d3c9316bbfb5852d7b5ffcf182b08a086ab71da14e1083e26ef8,95aea806cdd64db7184edca3c9ccce2e0fd5e9ab8a099c23a4e5f0035c8b4ede,"(13315, 13316)",2
f96cbc0024bd092e6e0b325023f112ec897dd159e75ba96988e7bc73c355a35e,f423f5ea1f6a1224e28cf0987150d94ea97eee50fd2338ec1b5f77b55d51fda8,"(4868, 4869)",2
f9a5ed9b7e906ae3ddc8de98b666236ce04ca44080029c686c6e5bd37a33d04f,fb1efd9ad06e3d05d74e0ed4ff7bfe88bd6294b66f32e84fdf2cb4d65a0576c0,"(36723, 39834)",2
f9c94e44443c0a6d0be0157f053b3f0daf7b28afe05c27f53b4e8ee310768e84,41c44935bc2279a46d29e9bffd73efe4fcb880baafb20b0a708ab7cbcd637263,"(31105, 33304)",2
fa5577bfbbbc4ea7abcdc5e9b30b02c782f1df1a32a2e695334857169e5df0fd,a11cd3881f90a6081e358b1d25c6f1b50428b15f9beed6c9cd72f8021fca2f6c,"(8338, 8339)",2
fb6626e84dd4bafee235ef4fbc634ffd588b7f4b1ea40e1cf603907c04e1c33f,58d9ae5648479cef63cfd5761a352cf549fc93c40483bff120c2f5fc1d2a22db,"(8943, 9661)",2
fb78d773621e14424e47048fd999a1e0326f0a32eabdb5a0f3f8bd5ef7637353,19e9a51a12b8c4e963f5de5593f615e2c92bb9b91f898ac1dbda91d7dc752468,"(36725, 39860, 39861)",3
fbaaea0570114ca4e7f9dd85630cce385ced1c8619cfc0cc888783535639702a,20ec0c1b218d32ba82f2b534db095660db625e8673ca423d128b929d1d852417,"(40144, 41999)",2
fc891911d7e2095fab152eb255f8b923e41244afdd1c022c5454a876fa15191d,e5130da7ac1ff7a46a1f66c7379e4b5222bf5a1d1d03e027010186f0a2be708e,"(9882, 9883)",2
fd31fea7008c1a5c8a36ef2cbe03b8767decb1da894f9b807d42091e8b6dc000,570a8cb4037a67544a2495a79dabc8acf8dcdf87abfc59f88f1d6fd5f8b05ea1,"(39009, 40941)",2
fd82448d0c561051338ccf9a828d0db5119c83c2c4013be734d82b9e5686cf41,32064bb91818dcfd342fddefff6ebe863aa79e08b8065ca31070ff1015439ba4,"(41751, 43698)",2
fd8e49251f698bd3abf773a2e869aa6ba829d12aa7a779bbceab84cb1132d52d,5de7c328982480c9d1d9c4f7e54c1c38bbbadc15df983b2d5b0a6d94f5e7c68b,"(36200, 39754)",2
fe0b73d06862fce60869777c9d02faa9d2ee9bf7607afd20b0727c39f724911b,4476a5128b6a060d63188f64f7562e96b69abbed6d54cb4e29e980b3b808e6bf,"(41750, 43682)",2
fe32ea6c24222882b5c46a7a0525c88124bec65b0f5080758c118f6e6c25c43d,a81e802e35d8efa1fec7d1377a9a80188cf77b512f1523e8c419d9d427a9e656,"(40133, 41988, 41989)",3
fef37def02821eb787ba295e3c2aac749f663a46c74b20c2d7d99b3fb1450414,c32529fb0add48926640419d177445300909d2df2ed8ad5c315d733ce995b7f3,"(8724, 9615)",2
ff1c8f8f974e189845add862d8e77fa730e6b736a5e0cde03e484f166b354b9c,766ceecd4cbc723690809144dc2bdf0987fa97398dc0ca945946f3dbd7f07a79,"(13263, 13264)",2
ff4f7bcee34fd5c178b87cd3d4d135a2c13ea845b73b855d50289b2032256f7d,38c5c81a185e007754ed3a8f3843300682f41a3b35ca0461f44773a427cb5277,"(23793, 24301)",2
