family,tuning_id,experiment_id,run_id,fold,history_sha256,epoch,learning_rate,train_loss,validation_loss,validation_accuracy,validation_macro_f1,common_horizon,used_in_five_fold_summary
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,16,0.00047319438338859726,0.5765037094164144,0.6660356728539212,0.7456488549618321,0.7284378328882608,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,17,0.00041936975370853396,0.5686268969794218,0.6375406244510913,0.7525190839694657,0.733931487786148,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,18,0.00036649043994530075,0.5527883309496908,0.6580946967164979,0.7418320610687023,0.7223745763633547,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f2-s2753-8439c63a5bac,2,e165a7bf11bc344579f6e4e281bb525aca0726158ad8c0f5a18d1e5d6b8974c3,19,0.0003151764037047542,0.5392435159714346,0.724853722694266,0.7201526717557252,0.696276369615219,18,False
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,3,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,1,0.001,1.006989549121952,0.8944564610037185,0.5983206106870229,0.46275687950936695,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,3,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,2,0.0009970974765324432,0.8387970958521078,0.8567703323327858,0.6338931297709923,0.5821146473939706,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,3,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,3,0.0009883670094660564,0.7831322832020741,0.772446254155108,0.6541984732824427,0.6551848872761962,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,3,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,4,0.0009739108857318951,0.7613273091099305,0.7850146938371294,0.659236641221374,0.6155452736786691,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,3,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,5,0.0009538985901633824,0.7368371863904375,0.8577697824703828,0.6505343511450382,0.6051900253365543,18,True
C1,T1,g3-c1-t1-smallcnn,g3-c1-t1-smallcnn-f3-s2753-16f0d6eb1cbc,3,5b7f2c89c162451f62a87fb027cad3236a027113c1d1f740d32b310c7b07bfd4,6,0.0009285647486286424,0.7147453563434361,0.7157019521261899,0.7018320610687023,0.7012476346135381,18,True
